pageid,ns,title,contentmodel,pagelanguage,pagelanguagehtmlcode,pagelanguagedir,touched,lastrevid,length,watchers,talkid,fullurl,editurl,canonicalurl
14535301,0,Jaime de Zudáñez,wikitext,en,en,ltr,2024-09-05T21:19:10Z,1229058411,2724,,14884991,https://en.wikipedia.org/wiki/Jaime_de_Zud%C3%A1%C3%B1ez,https://en.wikipedia.org/w/index.php?title=Jaime_de_Zud%C3%A1%C3%B1ez&action=edit,https://en.wikipedia.org/wiki/Jaime_de_Zud%C3%A1%C3%B1ez
38647834,0,"Jaime Álvares Pereira de Melo, 3rd Duke of Cadaval",wikitext,en,en,ltr,2024-09-27T01:36:42Z,1236123523,4624,,52536203,"https://en.wikipedia.org/wiki/Jaime_%C3%81lvares_Pereira_de_Melo,_3rd_Duke_of_Cadaval","https://en.wikipedia.org/w/index.php?title=Jaime_%C3%81lvares_Pereira_de_Melo,_3rd_Duke_of_Cadaval&action=edit","https://en.wikipedia.org/wiki/Jaime_%C3%81lvares_Pereira_de_Melo,_3rd_Duke_of_Cadaval"
72507859,0,Jakhongir Artikkhodjayev,wikitext,en,en,ltr,2024-10-05T14:43:10Z,1230521779,24425,,72543917,https://en.wikipedia.org/wiki/Jakhongir_Artikkhodjayev,https://en.wikipedia.org/w/index.php?title=Jakhongir_Artikkhodjayev&action=edit,https://en.wikipedia.org/wiki/Jakhongir_Artikkhodjayev
16372180,0,Jakob Gadolin,wikitext,en,en,ltr,2024-10-05T14:28:52Z,1194343032,5364,,16372357,https://en.wikipedia.org/wiki/Jakob_Gadolin,https://en.wikipedia.org/w/index.php?title=Jakob_Gadolin&action=edit,https://en.wikipedia.org/wiki/Jakob_Gadolin
34560524,0,Jakob Heller,wikitext,en,en,ltr,2024-10-06T16:04:48Z,1154908966,1277,,35408083,https://en.wikipedia.org/wiki/Jakob_Heller,https://en.wikipedia.org/w/index.php?title=Jakob_Heller&action=edit,https://en.wikipedia.org/wiki/Jakob_Heller
33910517,0,Jakob Meyer zum Hasen,wikitext,en,en,ltr,2024-09-05T21:27:10Z,1244058039,5455,,33951751,https://en.wikipedia.org/wiki/Jakob_Meyer_zum_Hasen,https://en.wikipedia.org/w/index.php?title=Jakob_Meyer_zum_Hasen&action=edit,https://en.wikipedia.org/wiki/Jakob_Meyer_zum_Hasen
74733835,0,Jakob Stark,wikitext,en,en,ltr,2024-10-05T14:43:33Z,1244058343,2030,,74830995,https://en.wikipedia.org/wiki/Jakob_Stark,https://en.wikipedia.org/w/index.php?title=Jakob_Stark&action=edit,https://en.wikipedia.org/wiki/Jakob_Stark
33635361,0,Jakub Szydłowiecki,wikitext,en,en,ltr,2024-09-27T01:23:30Z,1235733324,3131,,33637071,https://en.wikipedia.org/wiki/Jakub_Szyd%C5%82owiecki,https://en.wikipedia.org/w/index.php?title=Jakub_Szyd%C5%82owiecki&action=edit,https://en.wikipedia.org/wiki/Jakub_Szyd%C5%82owiecki
1359290,0,Jakub Świnka,wikitext,en,en,ltr,2024-09-26T23:30:47Z,1236481637,12712,,7786622,https://en.wikipedia.org/wiki/Jakub_%C5%9Awinka,https://en.wikipedia.org/w/index.php?title=Jakub_%C5%9Awinka&action=edit,https://en.wikipedia.org/wiki/Jakub_%C5%9Awinka
52796708,0,Jalal ed-Din Amir Chakhmaq Shami,wikitext,en,en,ltr,2024-09-10T09:14:56Z,1177350731,507,,73311264,https://en.wikipedia.org/wiki/Jalal_ed-Din_Amir_Chakhmaq_Shami,https://en.wikipedia.org/w/index.php?title=Jalal_ed-Din_Amir_Chakhmaq_Shami&action=edit,https://en.wikipedia.org/wiki/Jalal_ed-Din_Amir_Chakhmaq_Shami
57368104,0,Jama Mohamed Ghalib,wikitext,en,en,ltr,2024-10-09T16:12:32Z,1250294464,6118,,57563769,https://en.wikipedia.org/wiki/Jama_Mohamed_Ghalib,https://en.wikipedia.org/w/index.php?title=Jama_Mohamed_Ghalib&action=edit,https://en.wikipedia.org/wiki/Jama_Mohamed_Ghalib
64062184,0,Jamal Baban,wikitext,en,en,ltr,2024-09-27T02:24:27Z,1177303809,3156,,64062186,https://en.wikipedia.org/wiki/Jamal_Baban,https://en.wikipedia.org/w/index.php?title=Jamal_Baban&action=edit,https://en.wikipedia.org/wiki/Jamal_Baban
26176641,0,Jamal Kakakhel,wikitext,en,en,ltr,2024-09-06T23:40:19Z,1081294446,2206,,30747741,https://en.wikipedia.org/wiki/Jamal_Kakakhel,https://en.wikipedia.org/w/index.php?title=Jamal_Kakakhel&action=edit,https://en.wikipedia.org/wiki/Jamal_Kakakhel
75306515,0,Jamale Pringle,wikitext,en,en,ltr,2024-08-22T02:01:04Z,1241592215,1422,,75306519,https://en.wikipedia.org/wiki/Jamale_Pringle,https://en.wikipedia.org/w/index.php?title=Jamale_Pringle&action=edit,https://en.wikipedia.org/wiki/Jamale_Pringle
33082365,0,Jambulat Sarsenov,wikitext,en,en,ltr,2024-10-09T10:47:08Z,1250259527,14461,,36516736,https://en.wikipedia.org/wiki/Jambulat_Sarsenov,https://en.wikipedia.org/w/index.php?title=Jambulat_Sarsenov&action=edit,https://en.wikipedia.org/wiki/Jambulat_Sarsenov
60742867,0,Jambyl Ahmetbekov,wikitext,en,en,ltr,2024-10-07T14:38:54Z,1243509908,11928,,60941671,https://en.wikipedia.org/wiki/Jambyl_Ahmetbekov,https://en.wikipedia.org/w/index.php?title=Jambyl_Ahmetbekov&action=edit,https://en.wikipedia.org/wiki/Jambyl_Ahmetbekov
31017985,0,Jameel Humadan,wikitext,en,en,ltr,2024-09-28T23:11:07Z,1148959062,4813,,31019916,https://en.wikipedia.org/wiki/Jameel_Humadan,https://en.wikipedia.org/w/index.php?title=Jameel_Humadan&action=edit,https://en.wikipedia.org/wiki/Jameel_Humadan
76144576,0,Jameel Usman,wikitext,en,en,ltr,2024-09-27T02:43:24Z,1229519780,9872,,76149454,https://en.wikipedia.org/wiki/Jameel_Usman,https://en.wikipedia.org/w/index.php?title=Jameel_Usman&action=edit,https://en.wikipedia.org/wiki/Jameel_Usman
54031905,0,James Ajongo Mawut,wikitext,en,en,ltr,2024-10-05T14:38:18Z,1247863771,4468,,54057270,https://en.wikipedia.org/wiki/James_Ajongo_Mawut,https://en.wikipedia.org/w/index.php?title=James_Ajongo_Mawut&action=edit,https://en.wikipedia.org/wiki/James_Ajongo_Mawut
16293968,0,James Beauttah,wikitext,en,en,ltr,2024-09-30T02:01:03Z,1183288122,2948,,16910745,https://en.wikipedia.org/wiki/James_Beauttah,https://en.wikipedia.org/w/index.php?title=James_Beauttah&action=edit,https://en.wikipedia.org/wiki/James_Beauttah
65655918,0,James Biggart,wikitext,en,en,ltr,2024-10-09T17:10:39Z,1215233929,9905,,65732435,https://en.wikipedia.org/wiki/James_Biggart,https://en.wikipedia.org/w/index.php?title=James_Biggart&action=edit,https://en.wikipedia.org/wiki/James_Biggart
395065,0,James Carlisle,wikitext,en,en,ltr,2024-10-05T14:23:17Z,1242152285,6343,,5487466,https://en.wikipedia.org/wiki/James_Carlisle,https://en.wikipedia.org/w/index.php?title=James_Carlisle&action=edit,https://en.wikipedia.org/wiki/James_Carlisle
63507428,0,James Carmichael Smith (postmaster),wikitext,en,en,ltr,2024-09-29T00:45:50Z,1248344476,7794,,63507447,https://en.wikipedia.org/wiki/James_Carmichael_Smith_(postmaster),https://en.wikipedia.org/w/index.php?title=James_Carmichael_Smith_(postmaster)&action=edit,https://en.wikipedia.org/wiki/James_Carmichael_Smith_(postmaster)
4504983,0,James Chikerema,wikitext,en,en,ltr,2024-09-26T23:42:45Z,1247967827,9404,,6725731,https://en.wikipedia.org/wiki/James_Chikerema,https://en.wikipedia.org/w/index.php?title=James_Chikerema&action=edit,https://en.wikipedia.org/wiki/James_Chikerema
20160920,0,James John Skinner,wikitext,en,en,ltr,2024-09-26T23:43:50Z,1247967982,9682,,20255785,https://en.wikipedia.org/wiki/James_John_Skinner,https://en.wikipedia.org/w/index.php?title=James_John_Skinner&action=edit,https://en.wikipedia.org/wiki/James_John_Skinner
63895051,0,James Leo Ferguson,wikitext,en,en,ltr,2024-10-07T13:57:41Z,1212687396,8940,,63896653,https://en.wikipedia.org/wiki/James_Leo_Ferguson,https://en.wikipedia.org/w/index.php?title=James_Leo_Ferguson&action=edit,https://en.wikipedia.org/wiki/James_Leo_Ferguson
68446626,0,James Mamawi,wikitext,en,en,ltr,2024-09-27T02:32:15Z,1246243211,3373,,68447942,https://en.wikipedia.org/wiki/James_Mamawi,https://en.wikipedia.org/w/index.php?title=James_Mamawi&action=edit,https://en.wikipedia.org/wiki/James_Mamawi
39842862,0,James Njiru,wikitext,en,en,ltr,2024-09-27T01:39:23Z,1099165153,1132,,43629536,https://en.wikipedia.org/wiki/James_Njiru,https://en.wikipedia.org/w/index.php?title=James_Njiru&action=edit,https://en.wikipedia.org/wiki/James_Njiru
22035678,0,James Obita,wikitext,en,en,ltr,2024-09-27T00:51:30Z,994193575,1850,,27219863,https://en.wikipedia.org/wiki/James_Obita,https://en.wikipedia.org/w/index.php?title=James_Obita&action=edit,https://en.wikipedia.org/wiki/James_Obita
16268557,0,James Peiris,wikitext,en,en,ltr,2024-10-05T14:28:51Z,1241519028,17399,,16844313,https://en.wikipedia.org/wiki/James_Peiris,https://en.wikipedia.org/w/index.php?title=James_Peiris&action=edit,https://en.wikipedia.org/wiki/James_Peiris
63898300,0,James Peter Obeyesekere I,wikitext,en,en,ltr,2024-09-27T02:24:11Z,1179726399,2426,,65148484,https://en.wikipedia.org/wiki/James_Peter_Obeyesekere_I,https://en.wikipedia.org/w/index.php?title=James_Peter_Obeyesekere_I&action=edit,https://en.wikipedia.org/wiki/James_Peter_Obeyesekere_I
62644208,0,James Tor Monybuny,wikitext,en,en,ltr,2024-09-27T02:22:06Z,1177484677,4834,,62657300,https://en.wikipedia.org/wiki/James_Tor_Monybuny,https://en.wikipedia.org/w/index.php?title=James_Tor_Monybuny&action=edit,https://en.wikipedia.org/wiki/James_Tor_Monybuny
64172573,0,Jamil Abdul Wahab,wikitext,en,en,ltr,2024-09-27T02:24:46Z,1100882600,2150,,64172588,https://en.wikipedia.org/wiki/Jamil_Abdul_Wahab,https://en.wikipedia.org/w/index.php?title=Jamil_Abdul_Wahab&action=edit,https://en.wikipedia.org/wiki/Jamil_Abdul_Wahab
39782359,0,Jamil Ahmed,wikitext,en,en,ltr,2024-09-27T01:39:11Z,1222869680,2235,,39782362,https://en.wikipedia.org/wiki/Jamil_Ahmed,https://en.wikipedia.org/w/index.php?title=Jamil_Ahmed&action=edit,https://en.wikipedia.org/wiki/Jamil_Ahmed
33064998,0,Jamil Hasanli,wikitext,en,en,ltr,2024-10-07T13:52:23Z,1248447237,15468,,36459275,https://en.wikipedia.org/wiki/Jamil_Hasanli,https://en.wikipedia.org/w/index.php?title=Jamil_Hasanli&action=edit,https://en.wikipedia.org/wiki/Jamil_Hasanli
76606266,0,Jamil Mezher,wikitext,en,en,ltr,2024-10-07T13:48:57Z,1242788590,6331,,76670362,https://en.wikipedia.org/wiki/Jamil_Mezher,https://en.wikipedia.org/w/index.php?title=Jamil_Mezher&action=edit,https://en.wikipedia.org/wiki/Jamil_Mezher
39868761,0,Jamille Bittar,wikitext,en,en,ltr,2024-09-05T19:23:44Z,1062893055,863,,74268138,https://en.wikipedia.org/wiki/Jamille_Bittar,https://en.wikipedia.org/w/index.php?title=Jamille_Bittar&action=edit,https://en.wikipedia.org/wiki/Jamille_Bittar
76802112,0,Jaminton Intriago,wikitext,en,en,ltr,2024-10-05T14:43:57Z,1248108232,4054,,76802759,https://en.wikipedia.org/wiki/Jaminton_Intriago,https://en.wikipedia.org/w/index.php?title=Jaminton_Intriago&action=edit,https://en.wikipedia.org/wiki/Jaminton_Intriago
10305348,0,Jan Baz,wikitext,en,en,ltr,2024-09-27T00:09:10Z,1227635806,1776,,15014548,https://en.wikipedia.org/wiki/Jan_Baz,https://en.wikipedia.org/w/index.php?title=Jan_Baz&action=edit,https://en.wikipedia.org/wiki/Jan_Baz
70714016,0,Jan Béghin,wikitext,en,en,ltr,2024-09-27T02:35:29Z,1243748019,4931,,70714019,https://en.wikipedia.org/wiki/Jan_B%C3%A9ghin,https://en.wikipedia.org/w/index.php?title=Jan_B%C3%A9ghin&action=edit,https://en.wikipedia.org/wiki/Jan_B%C3%A9ghin
54382888,0,Jan Chryzostom Czapski,wikitext,en,en,ltr,2024-09-05T19:24:29Z,1185774040,3589,,54476754,https://en.wikipedia.org/wiki/Jan_Chryzostom_Czapski,https://en.wikipedia.org/w/index.php?title=Jan_Chryzostom_Czapski&action=edit,https://en.wikipedia.org/wiki/Jan_Chryzostom_Czapski
29307696,0,Jan Ciechanowicz,wikitext,en,en,ltr,2024-09-27T01:12:56Z,1236187352,9791,,29313218,https://en.wikipedia.org/wiki/Jan_Ciechanowicz,https://en.wikipedia.org/w/index.php?title=Jan_Ciechanowicz&action=edit,https://en.wikipedia.org/wiki/Jan_Ciechanowicz
22576751,0,Jan Engelbert Tatengkeng,wikitext,en,en,ltr,2024-10-05T14:30:41Z,1229394574,4213,,22597974,https://en.wikipedia.org/wiki/Jan_Engelbert_Tatengkeng,https://en.wikipedia.org/w/index.php?title=Jan_Engelbert_Tatengkeng&action=edit,https://en.wikipedia.org/wiki/Jan_Engelbert_Tatengkeng
65968315,0,Jan Kilian (politician),wikitext,en,en,ltr,2024-09-27T02:27:55Z,1172486409,612,,65968318,https://en.wikipedia.org/wiki/Jan_Kilian_(politician),https://en.wikipedia.org/w/index.php?title=Jan_Kilian_(politician)&action=edit,https://en.wikipedia.org/wiki/Jan_Kilian_(politician)
11968648,0,Jan Klimek,wikitext,en,en,ltr,2024-10-05T14:27:29Z,1150057800,2173,,14852268,https://en.wikipedia.org/wiki/Jan_Klimek,https://en.wikipedia.org/w/index.php?title=Jan_Klimek&action=edit,https://en.wikipedia.org/wiki/Jan_Klimek
54200193,0,Jan Krejčí,wikitext,en,en,ltr,2024-10-02T09:47:59Z,1133055905,8040,,54820068,https://en.wikipedia.org/wiki/Jan_Krej%C4%8D%C3%AD,https://en.wikipedia.org/w/index.php?title=Jan_Krej%C4%8D%C3%AD&action=edit,https://en.wikipedia.org/wiki/Jan_Krej%C4%8D%C3%AD
70801270,0,Jan Lacina,wikitext,en,en,ltr,2024-10-05T14:42:54Z,1193596060,12984,,70801314,https://en.wikipedia.org/wiki/Jan_Lacina,https://en.wikipedia.org/w/index.php?title=Jan_Lacina&action=edit,https://en.wikipedia.org/wiki/Jan_Lacina
66854143,0,Jan Lityński,wikitext,en,en,ltr,2024-09-27T02:29:24Z,1226780635,1354,,66854156,https://en.wikipedia.org/wiki/Jan_Lity%C5%84ski,https://en.wikipedia.org/w/index.php?title=Jan_Lity%C5%84ski&action=edit,https://en.wikipedia.org/wiki/Jan_Lity%C5%84ski
62223761,0,Jan Meyer,wikitext,en,en,ltr,2024-09-05T21:38:14Z,1236955214,21776,,62223764,https://en.wikipedia.org/wiki/Jan_Meyer,https://en.wikipedia.org/w/index.php?title=Jan_Meyer&action=edit,https://en.wikipedia.org/wiki/Jan_Meyer
37082700,0,Jan Mączyński,wikitext,en,en,ltr,2024-10-09T11:39:23Z,1248850324,7153,,37083289,https://en.wikipedia.org/wiki/Jan_M%C4%85czy%C5%84ski,https://en.wikipedia.org/w/index.php?title=Jan_M%C4%85czy%C5%84ski&action=edit,https://en.wikipedia.org/wiki/Jan_M%C4%85czy%C5%84ski
68163488,0,Jan Pazniak,wikitext,en,en,ltr,2024-09-27T02:31:44Z,1246821242,1174,,68163516,https://en.wikipedia.org/wiki/Jan_Pazniak,https://en.wikipedia.org/w/index.php?title=Jan_Pazniak&action=edit,https://en.wikipedia.org/wiki/Jan_Pazniak
23686445,0,Jan Stankievič,wikitext,en,en,ltr,2024-10-07T16:30:26Z,1245626600,8379,,28093741,https://en.wikipedia.org/wiki/Jan_Stankievi%C4%8D,https://en.wikipedia.org/w/index.php?title=Jan_Stankievi%C4%8D&action=edit,https://en.wikipedia.org/wiki/Jan_Stankievi%C4%8D
32813912,0,Jan Suchorzewski,wikitext,en,en,ltr,2024-10-05T14:00:39Z,1145089938,14867,,32813950,https://en.wikipedia.org/wiki/Jan_Suchorzewski,https://en.wikipedia.org/w/index.php?title=Jan_Suchorzewski&action=edit,https://en.wikipedia.org/wiki/Jan_Suchorzewski
65782300,0,Jan Vrba (politician),wikitext,en,en,ltr,2024-09-27T02:27:37Z,1149096884,1590,,65782302,https://en.wikipedia.org/wiki/Jan_Vrba_(politician),https://en.wikipedia.org/w/index.php?title=Jan_Vrba_(politician)&action=edit,https://en.wikipedia.org/wiki/Jan_Vrba_(politician)
648873,0,Jan Wyrowiński,wikitext,en,en,ltr,2024-09-05T21:04:46Z,1172765883,1388,,10556556,https://en.wikipedia.org/wiki/Jan_Wyrowi%C5%84ski,https://en.wikipedia.org/w/index.php?title=Jan_Wyrowi%C5%84ski&action=edit,https://en.wikipedia.org/wiki/Jan_Wyrowi%C5%84ski
68012240,0,Jana Nečasová,wikitext,en,en,ltr,2024-10-07T14:01:18Z,1238159043,2244,,68012247,https://en.wikipedia.org/wiki/Jana_Ne%C4%8Dasov%C3%A1,https://en.wikipedia.org/w/index.php?title=Jana_Ne%C4%8Dasov%C3%A1&action=edit,https://en.wikipedia.org/wiki/Jana_Ne%C4%8Dasov%C3%A1
77534614,0,Jane Awich,wikitext,en,en,ltr,2024-09-17T19:44:09Z,1246243036,1900,,77535504,https://en.wikipedia.org/wiki/Jane_Awich,https://en.wikipedia.org/w/index.php?title=Jane_Awich&action=edit,https://en.wikipedia.org/wiki/Jane_Awich
77556548,0,Jane Kabajungu Bainomugisha,wikitext,en,en,ltr,2024-09-17T19:44:10Z,1246243038,1629,,77557718,https://en.wikipedia.org/wiki/Jane_Kabajungu_Bainomugisha,https://en.wikipedia.org/w/index.php?title=Jane_Kabajungu_Bainomugisha&action=edit,https://en.wikipedia.org/wiki/Jane_Kabajungu_Bainomugisha
68455814,0,Jane Ngwenya,wikitext,en,en,ltr,2024-09-27T02:32:16Z,1199625809,7595,,68461123,https://en.wikipedia.org/wiki/Jane_Ngwenya,https://en.wikipedia.org/w/index.php?title=Jane_Ngwenya&action=edit,https://en.wikipedia.org/wiki/Jane_Ngwenya
53507345,0,Jane Phillips-Gay,wikitext,en,en,ltr,2024-10-05T14:38:10Z,1189968275,10887,,53515160,https://en.wikipedia.org/wiki/Jane_Phillips-Gay,https://en.wikipedia.org/w/index.php?title=Jane_Phillips-Gay&action=edit,https://en.wikipedia.org/wiki/Jane_Phillips-Gay
51126147,0,Janet Akinrinade,wikitext,en,en,ltr,2024-09-27T02:02:03Z,1191877008,2621,,54737947,https://en.wikipedia.org/wiki/Janet_Akinrinade,https://en.wikipedia.org/w/index.php?title=Janet_Akinrinade&action=edit,https://en.wikipedia.org/wiki/Janet_Akinrinade
31397203,0,Janet Mondlane,wikitext,en,en,ltr,2024-09-27T01:17:57Z,1246373216,3392,,36459351,https://en.wikipedia.org/wiki/Janet_Mondlane,https://en.wikipedia.org/w/index.php?title=Janet_Mondlane&action=edit,https://en.wikipedia.org/wiki/Janet_Mondlane
49399566,0,Janet Nwadiogo Mokelu,wikitext,en,en,ltr,2024-09-27T01:59:24Z,1057572468,3240,,52384368,https://en.wikipedia.org/wiki/Janet_Nwadiogo_Mokelu,https://en.wikipedia.org/w/index.php?title=Janet_Nwadiogo_Mokelu&action=edit,https://en.wikipedia.org/wiki/Janet_Nwadiogo_Mokelu
34946729,0,Jang Hyeongwang,wikitext,en,en,ltr,2024-10-05T14:01:06Z,1248682543,2704,,34959796,https://en.wikipedia.org/wiki/Jang_Hyeongwang,https://en.wikipedia.org/w/index.php?title=Jang_Hyeongwang&action=edit,https://en.wikipedia.org/wiki/Jang_Hyeongwang
65081324,0,Jang Kyung-tae,wikitext,en,en,ltr,2024-10-05T14:41:33Z,1248060371,10361,,65264704,https://en.wikipedia.org/wiki/Jang_Kyung-tae,https://en.wikipedia.org/w/index.php?title=Jang_Kyung-tae&action=edit,https://en.wikipedia.org/wiki/Jang_Kyung-tae
55108074,0,Jang Sung-min,wikitext,en,en,ltr,2024-10-05T14:38:33Z,1248053120,4629,,55157137,https://en.wikipedia.org/wiki/Jang_Sung-min,https://en.wikipedia.org/w/index.php?title=Jang_Sung-min&action=edit,https://en.wikipedia.org/wiki/Jang_Sung-min
29128825,0,Jang Tae-wan,wikitext,en,en,ltr,2024-10-07T14:39:25Z,1248685977,3192,,29366735,https://en.wikipedia.org/wiki/Jang_Tae-wan,https://en.wikipedia.org/w/index.php?title=Jang_Tae-wan&action=edit,https://en.wikipedia.org/wiki/Jang_Tae-wan
50790131,0,Janga Augustus Kowo,wikitext,en,en,ltr,2024-09-28T23:11:58Z,1218745633,2535,,50817311,https://en.wikipedia.org/wiki/Janga_Augustus_Kowo,https://en.wikipedia.org/w/index.php?title=Janga_Augustus_Kowo&action=edit,https://en.wikipedia.org/wiki/Janga_Augustus_Kowo
27775354,0,Janish Bakiyev,wikitext,en,en,ltr,2024-09-27T01:08:28Z,1231600218,3686,,28098434,https://en.wikipedia.org/wiki/Janish_Bakiyev,https://en.wikipedia.org/w/index.php?title=Janish_Bakiyev&action=edit,https://en.wikipedia.org/wiki/Janish_Bakiyev
76461555,0,Januaria Moreira,wikitext,en,en,ltr,2024-09-27T02:43:47Z,1225864918,2275,,76805455,https://en.wikipedia.org/wiki/Januaria_Moreira,https://en.wikipedia.org/w/index.php?title=Januaria_Moreira&action=edit,https://en.wikipedia.org/wiki/Januaria_Moreira
76442132,0,Janusz Komender,wikitext,en,en,ltr,2024-10-05T14:43:53Z,1215847977,1961,,76442135,https://en.wikipedia.org/wiki/Janusz_Komender,https://en.wikipedia.org/w/index.php?title=Janusz_Komender&action=edit,https://en.wikipedia.org/wiki/Janusz_Komender
77081860,0,Janusz Rewiński,wikitext,en,en,ltr,2024-10-05T14:44:00Z,1228652351,2162,,77081865,https://en.wikipedia.org/wiki/Janusz_Rewi%C5%84ski,https://en.wikipedia.org/w/index.php?title=Janusz_Rewi%C5%84ski&action=edit,https://en.wikipedia.org/wiki/Janusz_Rewi%C5%84ski
51112366,0,Japie Basson,wikitext,en,en,ltr,2024-09-21T14:23:07Z,1216786719,6238,,51117854,https://en.wikipedia.org/wiki/Japie_Basson,https://en.wikipedia.org/w/index.php?title=Japie_Basson&action=edit,https://en.wikipedia.org/wiki/Japie_Basson
65829479,0,Jaroslav Chalupský,wikitext,en,en,ltr,2024-10-05T14:41:44Z,1117846787,2319,,65830957,https://en.wikipedia.org/wiki/Jaroslav_Chalupsk%C3%BD,https://en.wikipedia.org/w/index.php?title=Jaroslav_Chalupsk%C3%BD&action=edit,https://en.wikipedia.org/wiki/Jaroslav_Chalupsk%C3%BD
69067728,0,Jaroslav Foldyna,wikitext,en,en,ltr,2024-10-05T14:42:32Z,1244076107,3894,,69096061,https://en.wikipedia.org/wiki/Jaroslav_Foldyna,https://en.wikipedia.org/w/index.php?title=Jaroslav_Foldyna&action=edit,https://en.wikipedia.org/wiki/Jaroslav_Foldyna
31753494,0,Jaroslav Svěchota,wikitext,en,en,ltr,2024-10-07T15:34:03Z,1115512326,3992,,31789656,https://en.wikipedia.org/wiki/Jaroslav_Sv%C4%9Bchota,https://en.wikipedia.org/w/index.php?title=Jaroslav_Sv%C4%9Bchota&action=edit,https://en.wikipedia.org/wiki/Jaroslav_Sv%C4%9Bchota
76243286,0,Jarvis Yak,wikitext,en,en,ltr,2024-10-07T13:48:57Z,1212603232,9175,,76243304,https://en.wikipedia.org/wiki/Jarvis_Yak,https://en.wikipedia.org/w/index.php?title=Jarvis_Yak&action=edit,https://en.wikipedia.org/wiki/Jarvis_Yak
1423500,0,Jasmin Imamović,wikitext,en,en,ltr,2024-10-05T14:23:19Z,1234052579,6006,,6440901,https://en.wikipedia.org/wiki/Jasmin_Imamovi%C4%87,https://en.wikipedia.org/w/index.php?title=Jasmin_Imamovi%C4%87&action=edit,https://en.wikipedia.org/wiki/Jasmin_Imamovi%C4%87
51474875,0,Javier María Pascual Ibañez,wikitext,en,en,ltr,2024-10-03T07:09:32Z,1249112719,67832,,55044740,https://en.wikipedia.org/wiki/Javier_Mar%C3%ADa_Pascual_Iba%C3%B1ez,https://en.wikipedia.org/w/index.php?title=Javier_Mar%C3%ADa_Pascual_Iba%C3%B1ez&action=edit,https://en.wikipedia.org/wiki/Javier_Mar%C3%ADa_Pascual_Iba%C3%B1ez
72566869,0,Javier Simán,wikitext,en,en,ltr,2024-10-05T14:43:11Z,1242201651,4463,,72566877,https://en.wikipedia.org/wiki/Javier_Sim%C3%A1n,https://en.wikipedia.org/w/index.php?title=Javier_Sim%C3%A1n&action=edit,https://en.wikipedia.org/wiki/Javier_Sim%C3%A1n
65056343,0,Jawad Fairooz,wikitext,en,en,ltr,2024-10-07T13:48:54Z,1177286981,5081,,65058545,https://en.wikipedia.org/wiki/Jawad_Fairooz,https://en.wikipedia.org/w/index.php?title=Jawad_Fairooz&action=edit,https://en.wikipedia.org/wiki/Jawad_Fairooz
58578791,0,Jawar Mohammed,wikitext,en,en,ltr,2024-10-07T15:11:25Z,1234533731,11730,41,58631498,https://en.wikipedia.org/wiki/Jawar_Mohammed,https://en.wikipedia.org/w/index.php?title=Jawar_Mohammed&action=edit,https://en.wikipedia.org/wiki/Jawar_Mohammed
39212906,0,Jay N. Shih,wikitext,en,en,ltr,2024-10-05T14:01:58Z,1191671988,4476,,39220547,https://en.wikipedia.org/wiki/Jay_N._Shih,https://en.wikipedia.org/w/index.php?title=Jay_N._Shih&action=edit,https://en.wikipedia.org/wiki/Jay_N._Shih
